id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
237447,Buteo,oreophilus,,birds,Mountain Buzzard,Martin St-Michel,Uganda,"Mubwindi trail, Ruhija, Bwindi Impenetrable Forest",-1.07,29.763,2200,flight call,,,field recording,//xeno-canto.org/237447,https://xeno-canto.org/237447/download,XC237447-Buteo oreophilus (Mubwindi-2015-02-27-09h30) LS114324.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237447-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237447-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237447-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237447-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC237447-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC237447-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC237447-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:20,09:30,2015-02-27,2015-04-27,[],Habitat: primary montane forest.,yes,yes,no,,,no,,,44100
233778,Buteo,oreophilus,,birds,Mountain Buzzard,Martin St-Michel,Uganda,"Mgahinga National Park, Kisoro",-1.3589,29.6187,2400,"call, flight call",,,field recording,//xeno-canto.org/233778,https://xeno-canto.org/233778/download,XC233778-Buteo oreophilus (Mgahinga-2015-02-24-15h55) LS114180.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC233778-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC233778-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC233778-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC233778-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC233778-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC233778-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC233778-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:15,15:55,2015-02-24,2015-04-01,['Sylvia atriceps'],"One adult calling from the top of a tree and in flight at the end of the recording. Other individuals seen in flight nearby. Habitat: clearing, secondary growth forest.",yes,yes,no,,,no,,,44100
113420,Buteo,oreophilus,,birds,Mountain Buzzard,Brian Cox,Uganda,"Ruhija, Bwindi Impenetrable Forest, Kisoro, Western Region",-1.062,29.7865,2400,call,,,field recording,//xeno-canto.org/113420,https://xeno-canto.org/113420/download,XC113420-LS102098 mountain buzzard.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC113420-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC113420-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC113420-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC113420-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/wave/XC113420-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/wave/XC113420-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/wave/XC113420-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:02,14:30,2012-09-07,2012-11-25,[],,yes,yes,no,,,no,,,22050
235936,Buteo,oreophilus,,birds,Mountain Buzzard,Martin St-Michel,Uganda,"Ruhija, Bwindi Impenetrable Forest, Kisoro, Western Region",-1.062,29.7865,2400,flight call,,,field recording,//xeno-canto.org/235936,https://xeno-canto.org/235936/download,XC235936-Buteo oreophilus (Ruhija-2015-02-26-10h28) LS114264.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC235936-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC235936-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC235936-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC235936-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC235936-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC235936-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC235936-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:07,10:28,2015-02-26,2015-04-15,['Pogoniulus bilineatus'],Two individuals flying in circle over the road. Habitat: primary montane forest.,yes,yes,no,,,no,,,44100
703487,Buteo,augur,,birds,Augur Buzzard,András Schmidt,Uganda,"Bufumbira (near  Kanaba), Wilaya ya Kisoro, Mkoa wa Magharibi",-1.2446,29.788,2300,call,uncertain,uncertain,field recording,//xeno-canto.org/703487,https://xeno-canto.org/703487/download,XC703487-Buteo augur051121 (online-audio-converter.com).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC703487-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC703487-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC703487-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC703487-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC703487-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC703487-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC703487-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:04,12:00,2005-11-21,2022-02-20,[],"No modification. Along a trail in Echuya Forest Reserve, but no exact coordinates.",yes,yes,no,,,no,,,44100
138041,Tyto,alba,affinis,birds,Western Barn Owl,Bram Piot,Uganda,"Botanical Gardens Entebbe, Wakisso District",0.064,32.479,1100,"begging call, call",,,field recording,//xeno-canto.org/138041,https://xeno-canto.org/138041/download,XC138041-BarnOwl_Entebbe_20130610_242320_edited.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138041-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138041-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138041-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138041-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138041-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138041-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138041-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,1:15,00:30,2013-06-10,2013-06-11,[],"Two adults (probably a pair) calling in flight, while two or three juveniles can be heard begging for food",yes,yes,no,,,no,,,44100
138676,Tyto,alba,affinis,birds,Western Barn Owl,Bram Piot,Uganda,"Botanical Gardens Entebbe, Wakisso District",0.064,32.479,1100,begging call,,,field recording,//xeno-canto.org/138676,https://xeno-canto.org/138676/download,XC138676-BarnOwl_Etebbe_20130612_221727_edited.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138676-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138676-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138676-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138676-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138676-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138676-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138676-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:47,22:15,2013-06-12,2013-06-17,[],"2-3 recently fledged young begging, all night long...",no,no,no,,,no,,,44100
138038,Tyto,alba,affinis,birds,Western Barn Owl,Bram Piot,Uganda,"Botanical Gardens Entebbe, Wakisso District",0.064,32.479,1100,begging call,,,field recording,//xeno-canto.org/138038,https://xeno-canto.org/138038/download,XC138038-BarnOwl_Entebbe_20130610_233712_edited.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138038-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138038-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138038-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138038-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138038-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138038-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138038-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:41,23:30,2013-06-10,2013-06-11,[],Two or three juveniles begging constantly for food,yes,yes,no,,,no,,,44100
608517,Glaucidium,perlatum,diumum,birds,Pearl-spotted Owlet,Phil Gregory,Uganda,"Lake Mburo National Park, Kiruhura, Western Region",-0.5968,31.0106,1300,"call, voices",,,field recording,//xeno-canto.org/608517,https://xeno-canto.org/608517/download,XC608517-Pearl-spotted Owlet Lake Mburo May 26 2018 edit PG1696.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608517-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608517-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608517-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608517-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC608517-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC608517-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC608517-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:14,15:00,2018-05-26,2020-12-13,[],The descending series that follows the tooting call,yes,yes,yes,,,no,,,44100
608515,Glaucidium,perlatum,diumum,birds,Pearl-spotted Owlet,Phil Gregory,Uganda,"Lake Mburo National Park, Kiruhura, Western Region",-0.5968,31.0106,1300,"call, voices",,,field recording,//xeno-canto.org/608515,https://xeno-canto.org/608515/download,XC608515-Pearl-spotted Owlet Lake Mburo May 26 2018 edit PG1696.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608515-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608515-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608515-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608515-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC608515-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC608515-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC608515-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:14,15:00,2018-05-26,2020-12-13,[],The tooting call series,yes,yes,no,,,no,,,44100
739693,Glaucidium,perlatum,,birds,Pearl-spotted Owlet,Peter Boesman,Uganda,"Lake Mburo National Park, Kiruhura, Western Region",-0.5968,31.0106,,call,,,field recording,//xeno-canto.org/739693,https://xeno-canto.org/739693/download,XC739693-LS_51631 Pearl-spotted Owlet call and mobbing B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739693-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739693-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739693-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739693-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739693-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739693-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739693-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:28,07:00,2022-07-02,2022-07-27,[],Owlet is being mobbed by Common Bulbul and others.,unknown,unknown,unknown,,,no,,,48000
612112,Glaucidium,perlatum,,birds,Pearl-spotted Owlet,Magnus Wadstein,Uganda,"Kibale, Kamwenge, Western Region",0.4564,30.3808,1300,song,,,field recording,//xeno-canto.org/612112,https://xeno-canto.org/612112/download,XC612112-Pearl-spotted Owlet 2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC612112-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC612112-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC612112-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC612112-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/wave/XC612112-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/wave/XC612112-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/wave/XC612112-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,1:25,05:30,2020-03-11,2021-01-01,[],,no,no,no,,,no,,,44100
612111,Glaucidium,perlatum,,birds,Pearl-spotted Owlet,Magnus Wadstein,Uganda,"Kibale, Kamwenge, Western Region",0.4564,30.3808,1300,song,,,field recording,//xeno-canto.org/612111,https://xeno-canto.org/612111/download,XC612111-Pearll-spotted Owlet.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC612111-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC612111-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC612111-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC612111-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/wave/XC612111-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/wave/XC612111-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/wave/XC612111-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:37,05:30,2020-03-11,2021-01-01,[],,no,no,no,,,no,,,44100
265021,Glaucidium,tephronotum,,birds,Red-chested Owlet,Martin St-Michel,Uganda,"Kanyanchu, Kibale Forest",0.483,30.389,1400,call,,,field recording,//xeno-canto.org/265021,https://xeno-canto.org/265021/download,XC265021-Kibale-2015-03-05-09h06 LS114720.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC265021-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC265021-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC265021-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC265021-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC265021-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC265021-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC265021-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:24,09:06,2015-03-05,2015-07-31,[],One individual mobbed by a large group of songbirds calling from the canopy. Habitat: primary evergreen forest.,yes,yes,yes,,,no,,,44100
263442,Glaucidium,tephronotum,,birds,Red-chested Owlet,Martin St-Michel,Uganda,"Kanyanchu, Kibale Forest",0.483,30.389,1400,call,,,field recording,//xeno-canto.org/263442,https://xeno-canto.org/263442/download,XC263442-Kibale-2015-03-05-05h40 LS114694.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC263442-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC263442-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC263442-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC263442-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC263442-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC263442-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC263442-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:49,05:40,2015-03-05,2015-07-23,[],Habitat: primary evergreen forest.,no,no,no,,,no,,,44100
157064,Glaucidium,tephronotum,,birds,Red-chested Owlet,Hans Groot,Uganda,"Buhoma, Bwindi Impenetrable Forest",-0.989,29.616,1500,call,,,field recording,//xeno-canto.org/157064,https://xeno-canto.org/157064/download,XC157064-Red-chested Owlet Buhoma best 200213.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157064-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157064-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157064-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157064-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157064-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157064-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157064-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:18,13:00,2013-02-20,2013-12-07,[],Our guide whistled the bird in,yes,yes,yes,,,no,,,44100
113250,Glaucidium,tephronotum,,birds,Red-chested Owlet,Brian Cox,Uganda,"Kibale Forest National Park, Bunyoro",0.438,30.374,1300,song,,,field recording,//xeno-canto.org/113250,https://xeno-canto.org/113250/download,XC113250-LS101914 red chested owlet.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC113250-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC113250-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC113250-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC113250-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/wave/XC113250-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/wave/XC113250-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/wave/XC113250-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:07,07:00,2012-08-29,2012-11-23,[],Pre-dawn,no,no,yes,,,no,,,22050
667568,Glaucidium,tephronotum,medje,birds,Red-chested Owlet,Niall Perrins,Uganda,"Kibale National Park (near  Kibale), Kamwenge, Western Region",0.4428,30.3906,1300,call,uncertain,adult,field recording,//xeno-canto.org/667568,https://xeno-canto.org/667568/download,XC667568-2021-07-26 09_55RCOwlet.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC667568-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC667568-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC667568-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC667568-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC667568-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC667568-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC667568-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,E,0:13,09:55,2021-07-26,2021-08-11,[],,yes,yes,no,,,no,,,44100
44210,Otus,senegalensis,,birds,African Scops Owl,George Wagner,Uganda,Lake Mburo National Park,-0.6567,30.9237,1250,call,,,field recording,//xeno-canto.org/44210,https://xeno-canto.org/44210/download,African Scops-owl.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/ffts/XC44210-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/ffts/XC44210-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/ffts/XC44210-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/ffts/XC44210-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/wave/XC44210-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/wave/XC44210-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/wave/XC44210-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:16,19:30,2003-10-29,2010-02-09,[],,unknown,unknown,unknown,,,no,,,44100
288634,Otus,senegalensis,,birds,African Scops Owl,Martin St-Michel,Uganda,"Bugungu Airstrip, Murchinson Falls National Park",2.21,31.562,750,song,,,field recording,//xeno-canto.org/288634,https://xeno-canto.org/288634/download,XC288634-Murchison-2015-03-10-20h50 LS115118.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC288634-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC288634-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC288634-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC288634-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC288634-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC288634-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC288634-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:22,20:50,2015-03-10,2015-11-04,[],"Habitat: wooded grassland, dry woodland.",no,no,no,,,no,,,44100
288824,Bubo,cinerascens,,birds,Greyish Eagle-Owl,Martin St-Michel,Uganda,"Paraa, Murchinson Falls National Park, NW Uganda",2.2662,31.5595,650,call,,,field recording,//xeno-canto.org/288824,https://xeno-canto.org/288824/download,XC288824-Murchison-2015-03-12-06h14 LS115154.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC288824-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC288824-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC288824-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC288824-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC288824-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC288824-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC288824-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,3:25,06:14,2015-03-12,2015-11-06,[],"Habitat: garden, shrubland, dry woodland.",no,no,no,,,no,,,44100
704438,Bubo,africanus,,birds,Spotted Eagle-Owl,András Schmidt,Uganda,"Bufumbira (near  Bwanjebe), Wilaya ya Kisoro, Mkoa wa Magharibi",-1.3526,29.6206,2300,song,uncertain,adult,field recording,//xeno-canto.org/704438,https://xeno-canto.org/704438/download,XC704438-Bubo africanus051121 (online-audio-converter.com).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC704438-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC704438-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC704438-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC704438-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC704438-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC704438-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC704438-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,2:26,19:00,2005-11-21,2022-02-26,[],A few seconds of noise was cut out after the second call. Bird calling near the entrance of the Mgahinga Gorilla NP.,no,no,no,,,no,,,44100
